Temperature,Humidity,HeatIndex,Time
38,72,28,4769
19,70,28,4770
36,43,33,4771
33,34,30,4772
23,24,34,4773
19,49,27,4774
28,34,26,4775
26,77,32,4776
26,65,32,4777
29,47,28,4778
30,17,33,4779
29,40,32,4780
21,77,25,4781
36,52,35,4782
23,22,31,4783
24,75,31,4784
30,63,35,4785
22,53,27,4786
27,50,28,4787
25,18,26,4788
22,77,33,4789
35,61,35,4790
27,65,33,4791
30,67,31,4792
26,23,29,4793
38,17,28,4794
33,18,28,4795
25,69,35,4796
31,45,35,4797
26,50,31,4798
28,41,30,4799
35,31,27,4800
36,22,26,4801
35,47,32,4802
25,58,26,4803
20,53,30,4804
20,12,26,4805
18,54,29,4806
18,80,33,4807
26,30,34,4808
28,56,27,4809
37,44,32,4810
18,64,31,4811
30,61,29,4812
18,32,33,4813
20,11,27,4814
34,53,35,4815
20,62,32,4816
24,15,33,4817
24,21,28,4818
33,25,35,4819
24,16,34,4820
36,38,30,4821
36,69,26,4822
33,49,35,4823
34,11,28,4824
32,20,26,4825
27,24,28,4826
26,79,28,4827
24,36,31,4828
18,68,29,4829
24,18,26,4830
38,18,28,4831
29,21,27,4832
19,79,32,4833
37,72,27,4834
32,18,35,4835
33,38,33,4836
24,20,25,4837
28,52,27,4838
33,32,29,4839
21,17,30,4840
18,36,28,4841
27,40,32,4842
21,36,30,4843
29,28,26,4844
27,30,35,4845
28,28,33,4846
25,66,35,4847
31,33,31,4848
29,70,35,4849
23,15,27,4850
30,20,34,4851
32,48,27,4852
32,77,26,4853
20,55,25,4854
19,51,32,4855
29,59,28,4856
30,22,28,4857
37,40,30,4858
32,17,35,4859
24,16,33,4860
25,48,30,4861
21,56,25,4862
26,79,32,4863
24,51,31,4864
33,31,32,4865
35,67,34,4866
38,80,26,4867
20,36,30,4868
22,18,25,4869
20,48,30,4870
37,28,27,4871
25,51,26,4872
38,26,29,4873
33,77,29,4874
24,28,25,4875
36,54,33,4876
32,80,33,4877
26,60,34,4878
25,15,31,4879
28,14,35,4880
26,32,31,4881
38,46,35,4882
35,78,28,4883
35,10,34,4884
38,79,28,4885
37,74,35,4886
34,28,35,4887
18,26,33,4888
18,11,26,4889
30,14,30,4890
22,14,35,4891
37,41,30,4892
37,20,29,4893
37,36,33,4894
25,16,25,4895
29,17,35,4896
31,47,25,4897
38,65,27,4898
33,47,27,4899
32,55,35,4900
19,61,31,4901
35,72,26,4902
20,64,33,4903
26,44,29,4904
24,58,34,4905
29,52,33,4906
22,55,26,4907
36,23,28,4908
36,79,33,4909
28,45,27,4910
28,21,33,4911
28,42,28,4912
32,48,26,4913
28,54,34,4914
32,13,27,4915
21,10,34,4916
34,54,28,4917
27,53,33,4918
32,46,28,4919
23,22,35,4920
21,73,31,4921
33,35,30,4922
27,11,26,4923
30,61,32,4924
31,44,31,4925
24,70,32,4926
18,53,30,4927
20,69,25,4928
35,14,31,4929
38,68,33,4930
30,10,32,4931
25,11,32,4932
21,43,28,4933
25,17,28,4934
22,46,29,4935
37,20,29,4936
33,79,28,4937
25,48,27,4938
18,24,28,4939
20,25,26,4940
20,26,31,4941
27,12,26,4942
38,22,35,4943
29,77,34,4944
22,73,27,4945
25,23,32,4946
19,15,28,4947
31,17,26,4948
32,57,35,4949
18,77,33,4950
19,72,26,4951
21,28,33,4952
35,18,33,4953
26,24,31,4954
37,16,28,4955
24,50,27,4956
35,36,25,4957
28,20,28,4958
26,57,30,4959
23,22,31,4960
36,71,29,4961
24,29,33,4962
30,31,25,4963
32,35,34,4964
20,65,32,4965
36,17,31,4966
26,14,35,4967
31,62,31,4968
31,35,30,4969
22,47,29,4970
30,63,28,4971
32,14,32,4972
37,64,32,4973
28,57,34,4974
36,77,31,4975
31,73,35,4976
29,48,26,4977
31,38,33,4978
24,70,32,4979
22,29,31,4980
21,74,32,4981
31,31,25,4982
30,55,29,4983
31,47,27,4984
18,78,25,4985
23,52,30,4986
22,79,25,4987
27,40,29,4988
25,14,31,4989
33,68,31,4990
28,17,29,4991
38,15,34,4992
22,29,35,4993
20,40,30,4994
18,52,30,4995
26,45,30,4996
32,24,35,4997
20,46,26,4998
38,15,31,4999
31,28,33,5000
18,63,35,5001
35,49,33,5002
25,20,28,5003
27,54,33,5004
24,57,35,5005
19,51,26,5006
22,29,29,5007
37,55,32,5008
23,42,31,5009
23,39,27,5010
18,30,34,5011
27,75,30,5012
21,33,35,5013
21,30,31,5014
37,33,26,5015
38,52,25,5016
22,58,27,5017
26,12,34,5018
31,11,28,5019
21,27,28,5020
29,46,34,5021
31,13,31,5022
21,17,35,5023
26,39,30,5024
28,17,25,5025
38,27,27,5026
38,12,35,5027
24,46,27,5028
31,56,35,5029
27,11,30,5030
35,44,27,5031
26,27,28,5032
35,13,27,5033
18,78,27,5034
30,48,26,5035
36,14,25,5036
21,34,30,5037
25,64,27,5038
26,17,33,5039
19,59,32,5040
19,18,33,5041
25,54,34,5042
28,33,35,5043
29,40,35,5044
29,23,31,5045
23,47,27,5046
26,34,31,5047
24,66,29,5048
27,55,30,5049
36,43,27,5050
32,46,28,5051
26,66,35,5052
32,39,29,5053
26,17,28,5054
36,35,27,5055
23,66,28,5056
23,27,30,5057
24,66,30,5058
30,35,28,5059
21,22,28,5060
27,19,30,5061
36,14,29,5062
18,62,28,5063
31,13,30,5064
32,64,29,5065
33,49,34,5066
32,36,33,5067
23,69,28,5068
37,32,34,5069
18,55,35,5070
25,65,34,5071
38,51,30,5072
35,28,32,5073
20,42,32,5074
34,44,26,5075
25,22,32,5076
35,22,28,5077
31,56,29,5078
37,26,30,5079
30,69,32,5080
19,45,27,5081
37,58,33,5082
36,19,33,5083
36,32,25,5084
36,12,29,5085
25,64,27,5086
20,24,29,5087
19,14,34,5088
31,38,30,5089
32,25,27,5090
26,67,27,5091
33,34,34,5092
30,78,32,5093
19,17,33,5094
20,16,32,5095
24,60,32,5096
24,70,31,5097
33,38,35,5098
20,30,26,5099
35,55,29,5100
29,28,31,5101
38,21,27,5102
24,55,26,5103
25,32,25,5104
30,53,29,5105
34,18,26,5106
23,60,32,5107
32,16,29,5108
18,66,33,5109
18,62,34,5110
31,39,25,5111
30,57,31,5112
18,40,27,5113
38,55,28,5114
31,78,28,5115
19,76,26,5116
19,16,25,5117
22,52,27,5118
37,59,25,5119
30,20,33,5120
23,77,34,5121
33,23,29,5122
37,75,35,5123
31,44,35,5124
28,36,29,5125
20,57,35,5126
24,17,31,5127
28,53,29,5128
32,35,32,5129
35,63,27,5130
32,13,26,5131
21,41,27,5132
34,23,30,5133
37,17,34,5134
22,56,26,5135
21,69,25,5136
27,13,28,5137
32,24,29,5138
33,11,29,5139
24,14,28,5140
34,36,35,5141
38,60,26,5142
23,22,31,5143
30,67,32,5144
23,28,28,5145
24,60,29,5146
25,48,32,5147
23,39,32,5148
26,11,34,5149
22,23,29,5150
37,79,25,5151
23,25,34,5152
21,11,33,5153
18,27,34,5154
24,59,32,5155
22,21,26,5156
20,25,31,5157
38,38,33,5158
38,49,27,5159
33,50,25,5160
37,13,35,5161
30,74,25,5162
19,21,35,5163
34,13,28,5164
31,47,34,5165
31,68,35,5166
32,64,26,5167
23,42,29,5168
31,50,25,5169
29,37,30,5170
29,11,34,5171
33,53,32,5172
29,59,32,5173
34,22,33,5174
30,62,33,5175
25,42,25,5176
25,61,30,5177
32,32,29,5178
29,23,25,5179
31,24,26,5180
31,68,30,5181
34,30,30,5182
21,31,34,5183
18,46,25,5184
19,35,25,5185
29,15,34,5186
19,37,28,5187
21,76,34,5188
31,15,27,5189
34,43,27,5190
24,26,30,5191
24,15,25,5192
21,45,27,5193
30,25,28,5194
26,34,31,5195
38,28,25,5196
32,64,27,5197
31,27,29,5198
36,75,31,5199
31,44,33,5200
34,79,31,5201
27,18,27,5202
27,21,30,5203
31,17,30,5204
33,66,27,5205
28,11,32,5206
22,30,30,5207
20,57,25,5208
32,19,33,5209
22,16,28,5210
33,18,35,5211
34,52,25,5212
21,28,29,5213
22,64,28,5214
37,66,25,5215
25,26,34,5216
30,33,27,5217
25,45,33,5218
23,18,28,5219
32,34,25,5220
22,60,25,5221
19,36,27,5222
23,26,34,5223
27,12,27,5224
31,48,26,5225
29,23,31,5226
36,21,34,5227
32,61,33,5228
19,18,31,5229
26,31,30,5230
31,62,25,5231
28,66,32,5232
22,67,30,5233
26,56,34,5234
35,21,30,5235
28,25,28,5236
20,76,35,5237
34,75,30,5238
35,65,31,5239
36,50,30,5240
27,25,30,5241
20,20,30,5242
29,32,30,5243
22,21,35,5244
35,65,34,5245
31,36,29,5246
32,42,31,5247
36,33,26,5248
37,22,33,5249
26,39,35,5250
32,72,25,5251
24,54,33,5252
38,60,33,5253
32,36,34,5254
25,32,28,5255
34,49,31,5256
32,74,27,5257
35,16,35,5258
34,25,35,5259
24,66,28,5260
24,20,33,5261
26,71,29,5262
20,13,35,5263
20,28,34,5264
38,73,31,5265
31,20,32,5266
36,54,35,5267
34,48,35,5268
33,17,35,5269
36,44,27,5270
32,60,31,5271
34,62,35,5272
23,41,25,5273
27,50,25,5274
18,26,32,5275
36,69,28,5276
37,49,27,5277
30,78,26,5278
28,40,32,5279
32,64,33,5280
30,28,28,5281
33,59,35,5282
27,75,34,5283
31,47,31,5284
29,36,29,5285
38,27,30,5286
27,55,35,5287
20,74,35,5288
35,20,29,5289
34,69,31,5290
24,32,28,5291
37,80,32,5292
23,47,28,5293
24,33,33,5294
35,48,27,5295
20,68,30,5296
36,66,34,5297
23,66,35,5298
37,24,33,5299
34,78,28,5300
28,63,32,5301
31,10,32,5302
19,76,31,5303
30,40,25,5304
36,77,34,5305
18,76,25,5306
31,56,25,5307
23,34,35,5308
21,79,33,5309
20,21,31,5310
24,30,30,5311
37,47,33,5312
32,42,27,5313
35,51,30,5314
18,31,26,5315
33,59,25,5316
38,18,33,5317
18,27,26,5318
34,67,30,5319
20,16,35,5320
20,16,33,5321
25,69,28,5322
37,73,31,5323
34,59,30,5324
36,56,27,5325
23,16,25,5326
18,33,29,5327
22,43,31,5328
32,11,31,5329
19,64,32,5330
20,53,28,5331
32,66,29,5332
20,47,35,5333
26,41,28,5334
32,77,29,5335
28,52,34,5336
21,67,26,5337
31,40,32,5338
38,56,34,5339
20,20,27,5340
26,43,26,5341
32,79,26,5342
21,79,31,5343
23,58,33,5344
30,39,28,5345
32,73,34,5346
32,11,33,5347
31,56,34,5348
35,43,33,5349
37,69,34,5350
23,11,30,5351
37,43,29,5352
22,63,26,5353
27,78,34,5354
30,12,33,5355
18,59,35,5356
20,72,26,5357
37,56,32,5358
23,14,34,5359
21,72,31,5360
37,47,34,5361
20,47,25,5362
23,12,27,5363
32,57,27,5364
37,79,32,5365
32,46,25,5366
32,77,27,5367
34,39,35,5368
23,51,28,5369
35,49,27,5370
31,45,32,5371
31,49,26,5372
29,10,33,5373
33,79,26,5374
36,76,30,5375
22,70,34,5376
24,58,32,5377
21,25,34,5378
29,30,32,5379
22,12,33,5380
22,11,28,5381
21,60,29,5382
23,42,32,5383
37,76,27,5384
26,74,34,5385
29,45,34,5386
30,53,32,5387
18,66,30,5388
31,24,29,5389
36,30,27,5390
35,32,27,5391
32,78,35,5392
32,40,25,5393
19,44,30,5394
29,50,26,5395
38,46,32,5396
19,63,29,5397
30,57,27,5398
22,17,28,5399
22,63,27,5400
31,73,29,5401
36,26,32,5402
18,75,32,5403
28,37,26,5404
22,53,31,5405
27,78,26,5406
23,13,28,5407
27,15,31,5408
34,17,32,5409
25,29,35,5410
38,30,26,5411
19,56,30,5412
23,61,25,5413
28,21,26,5414
27,76,25,5415
24,15,26,5416
31,64,27,5417
35,52,26,5418
24,30,25,5419
33,78,25,5420
31,50,26,5421
19,26,34,5422
31,58,27,5423
24,78,29,5424
22,31,34,5425
35,26,35,5426
20,16,30,5427
36,41,31,5428
32,10,34,5429
18,60,32,5430
23,57,29,5431
25,22,28,5432
31,60,28,5433
20,73,31,5434
23,39,31,5435
30,57,33,5436
19,72,28,5437
23,45,31,5438
19,66,32,5439
27,22,35,5440
31,25,34,5441
37,15,27,5442
38,78,25,5443
33,67,26,5444
28,33,25,5445
36,68,28,5446
18,43,34,5447
36,11,34,5448
27,78,28,5449
30,73,28,5450
25,62,34,5451
28,39,29,5452
32,12,33,5453
36,28,34,5454
18,18,28,5455
34,60,28,5456
38,23,25,5457
29,47,31,5458
19,25,33,5459
19,55,35,5460
35,80,26,5461
18,19,25,5462
21,27,27,5463
21,48,30,5464
19,78,34,5465
19,51,31,5466
34,51,35,5467
32,59,29,5468
29,77,27,5469
36,34,32,5470
38,15,28,5471
21,19,30,5472
29,25,32,5473
38,49,26,5474
37,28,27,5475
35,78,35,5476
38,13,34,5477
20,52,34,5478
34,45,28,5479
33,22,28,5480
30,56,28,5481
23,37,31,5482
30,70,32,5483
34,19,27,5484
24,60,26,5485
28,39,26,5486
23,38,28,5487
28,73,27,5488
22,45,32,5489
18,11,28,5490
28,34,32,5491
21,45,34,5492
26,14,32,5493
18,48,31,5494
35,80,29,5495
29,65,27,5496
27,46,35,5497
35,63,27,5498
21,36,26,5499
33,78,35,5500
38,77,26,5501
26,34,26,5502
24,41,25,5503
35,39,27,5504
26,20,27,5505
25,61,26,5506
29,60,32,5507
34,58,34,5508
22,80,33,5509
26,12,28,5510
28,13,27,5511
23,45,34,5512
18,67,30,5513
35,34,34,5514
19,68,28,5515
36,56,30,5516
27,27,30,5517
26,35,35,5518
30,47,34,5519
33,41,29,5520
24,67,32,5521
30,22,26,5522
31,15,35,5523
22,48,25,5524
28,48,34,5525
24,35,30,5526
36,25,35,5527
19,29,29,5528
34,80,27,5529
26,59,29,5530
36,31,34,5531
32,53,34,5532
31,52,35,5533
24,76,35,5534
35,18,30,5535
23,66,33,5536
38,77,27,5537
21,45,29,5538
22,51,33,5539
38,15,28,5540
23,53,25,5541
27,41,30,5542
29,46,34,5543
35,23,32,5544
19,19,34,5545
35,48,26,5546
18,57,33,5547
35,55,28,5548
21,26,35,5549
19,77,32,5550
24,24,35,5551
34,64,34,5552
26,21,35,5553
34,12,26,5554
32,57,25,5555
35,45,31,5556
22,59,31,5557
31,37,26,5558
23,50,26,5559
21,55,33,5560
19,72,25,5561
20,67,30,5562
19,55,34,5563
33,46,29,5564
37,62,25,5565
35,29,28,5566
28,78,33,5567
24,22,28,5568
35,42,27,5569
29,39,33,5570
31,75,35,5571
25,71,32,5572
19,40,33,5573
37,53,31,5574
26,64,28,5575
35,75,34,5576
36,22,27,5577
20,14,33,5578
32,60,33,5579
32,27,25,5580
28,60,35,5581
27,56,25,5582
29,45,29,5583
21,58,29,5584
29,68,25,5585
33,29,34,5586
23,66,26,5587
33,44,26,5588
26,60,26,5589
18,36,31,5590
22,26,29,5591
21,27,35,5592
22,49,34,5593
18,80,35,5594
21,14,27,5595
32,12,27,5596
33,10,25,5597
31,66,34,5598
26,76,29,5599
22,77,29,5600
19,42,26,5601
24,18,26,5602
25,43,33,5603
25,13,26,5604
29,36,31,5605
26,27,35,5606
18,69,31,5607
25,26,33,5608
38,43,27,5609
23,68,28,5610
29,56,31,5611
35,18,33,5612
20,33,28,5613
23,29,30,5614
26,28,28,5615
31,75,34,5616
35,67,35,5617
28,37,35,5618
31,29,27,5619
19,34,26,5620
33,76,35,5621
36,48,33,5622
34,18,26,5623
26,14,28,5624
24,68,28,5625
37,61,28,5626
27,52,29,5627
33,53,29,5628
29,40,32,5629
18,78,28,5630
31,30,27,5631
28,16,28,5632
27,69,34,5633
20,31,30,5634
29,45,27,5635
21,12,29,5636
26,35,33,5637
28,43,29,5638
18,61,35,5639
23,62,27,5640
37,76,33,5641
27,74,32,5642
35,65,35,5643
29,50,31,5644
26,26,29,5645
33,64,29,5646
25,21,27,5647
30,30,34,5648
30,79,27,5649
24,55,26,5650
31,80,30,5651
19,62,32,5652
24,29,31,5653
30,12,32,5654
35,26,30,5655
37,63,31,5656
20,25,27,5657
22,43,29,5658
31,72,28,5659
38,37,29,5660
23,55,29,5661
35,20,35,5662
37,51,28,5663
24,24,30,5664
34,14,32,5665
28,62,27,5666
33,41,31,5667
29,22,30,5668
36,11,33,5669
28,16,27,5670
24,38,26,5671
21,54,26,5672
36,71,35,5673
31,44,26,5674
18,44,34,5675
35,20,29,5676
30,72,29,5677
19,77,31,5678
28,14,27,5679
25,75,32,5680
33,67,25,5681
21,36,34,5682
26,73,25,5683
19,22,34,5684
20,39,27,5685
28,72,31,5686
26,62,30,5687
30,77,33,5688
23,25,33,5689
27,46,31,5690
28,50,25,5691
23,64,25,5692
24,47,28,5693
31,72,29,5694
21,61,30,5695
23,30,27,5696
35,12,30,5697
20,24,27,5698
37,13,33,5699
22,15,33,5700
30,55,27,5701
24,45,31,5702
32,17,27,5703
35,16,25,5704
37,40,31,5705
22,75,31,5706
38,44,28,5707
36,75,33,5708
25,16,27,5709
28,40,25,5710
35,49,26,5711
37,42,25,5712
34,28,34,5713
20,79,34,5714
29,57,31,5715
31,26,30,5716
20,10,30,5717
29,52,32,5718
32,19,31,5719
38,66,31,5720
24,15,28,5721
28,66,28,5722
33,38,32,5723
27,51,25,5724
18,20,30,5725
27,42,28,5726
35,48,26,5727
18,31,28,5728
27,40,26,5729
38,53,29,5730
25,35,32,5731
30,40,25,5732
34,54,33,5733
25,51,25,5734
31,40,33,5735
28,34,35,5736
23,62,34,5737
31,54,34,5738
30,61,31,5739
22,57,31,5740
29,50,27,5741
26,27,30,5742
29,69,32,5743
31,80,32,5744
28,66,27,5745
22,39,32,5746
38,15,26,5747
31,25,34,5748
30,16,29,5749
35,41,26,5750
33,56,33,5751
18,67,30,5752
35,67,32,5753
20,72,31,5754
22,36,25,5755
28,37,28,5756
28,58,26,5757
19,43,25,5758
30,45,27,5759
32,34,25,5760
20,66,26,5761
33,26,25,5762
27,59,32,5763
26,62,30,5764
36,60,25,5765
37,32,32,5766
25,24,27,5767
36,54,34,5768
22,50,31,5769
22,53,31,5770
38,63,29,5771
19,58,34,5772
21,67,26,5773
38,12,29,5774
27,17,34,5775
34,36,35,5776
32,62,29,5777
31,17,25,5778
34,66,34,5779
34,28,34,5780
18,62,30,5781
23,40,30,5782
38,51,28,5783
30,49,33,5784
37,18,29,5785
38,79,29,5786
25,74,29,5787
28,43,31,5788
35,64,27,5789
34,27,33,5790
29,70,27,5791
36,72,35,5792
35,37,27,5793
32,65,34,5794
35,65,33,5795
31,39,32,5796
18,75,30,5797
29,10,34,5798
38,23,26,5799
21,73,32,5800
34,22,28,5801
32,72,27,5802
34,33,25,5803
29,32,28,5804
37,43,33,5805
24,18,31,5806
27,58,28,5807
18,45,25,5808
37,63,25,5809
36,21,26,5810
37,53,32,5811
31,68,30,5812
37,25,28,5813
33,31,33,5814
37,38,32,5815
18,36,33,5816
34,76,34,5817
31,24,32,5818
29,28,35,5819
22,70,29,5820
24,65,29,5821
32,65,28,5822
35,12,31,5823
34,56,30,5824
27,46,25,5825
31,33,29,5826
33,36,26,5827
33,61,27,5828
37,66,32,5829
31,30,34,5830
29,21,30,5831
36,41,35,5832
28,69,31,5833
24,73,25,5834
35,39,35,5835
19,40,27,5836
23,54,33,5837
23,74,35,5838
38,63,29,5839
25,48,31,5840
22,51,26,5841
31,63,31,5842
26,79,34,5843
27,59,25,5844
18,69,26,5845
35,67,29,5846
20,48,26,5847
38,44,35,5848
38,31,26,5849
18,47,27,5850
23,69,25,5851
21,37,27,5852
35,26,28,5853
37,30,26,5854
25,26,26,5855
35,56,29,5856
20,12,31,5857
35,27,32,5858
28,77,34,5859
18,19,35,5860
21,48,33,5861
20,50,30,5862
21,37,34,5863
33,67,35,5864
26,63,33,5865
23,22,32,5866
24,17,35,5867
30,40,35,5868
26,13,30,5869
38,42,26,5870
20,47,33,5871
24,48,26,5872
24,69,30,5873
25,56,26,5874
28,62,32,5875
38,57,32,5876
37,78,27,5877
34,40,35,5878
35,54,30,5879
22,24,29,5880
37,48,26,5881
36,14,34,5882
33,56,34,5883
30,63,28,5884
23,44,25,5885
36,16,25,5886
34,67,32,5887
28,64,28,5888
22,14,25,5889
18,55,30,5890
27,18,25,5891
21,33,31,5892
20,38,33,5893
23,61,33,5894
31,19,26,5895
33,68,26,5896
38,59,30,5897
36,64,33,5898
21,70,25,5899
30,42,25,5900
30,59,25,5901
24,75,28,5902
34,79,33,5903
35,78,33,5904
19,46,26,5905
19,54,34,5906
24,65,32,5907
26,53,27,5908
18,80,25,5909
18,15,26,5910
26,73,30,5911
18,57,33,5912
26,54,34,5913
38,36,29,5914
24,36,33,5915
33,62,30,5916
33,19,31,5917
20,60,32,5918
24,33,34,5919
31,34,27,5920
35,77,30,5921
24,36,25,5922
25,73,28,5923
36,74,29,5924
29,36,32,5925
29,24,30,5926
28,68,29,5927
29,15,35,5928
18,52,32,5929
27,13,25,5930
33,10,29,5931
30,34,28,5932
38,13,25,5933
26,55,27,5934
20,13,31,5935
26,79,32,5936
27,19,25,5937
29,69,25,5938
26,58,26,5939
22,65,35,5940
25,13,35,5941
35,19,26,5942
38,46,35,5943
32,30,33,5944
23,55,29,5945
25,20,29,5946
30,30,33,5947
29,76,31,5948
21,26,34,5949
37,25,29,5950
35,75,34,5951
29,22,25,5952
21,76,31,5953
32,79,28,5954
22,63,29,5955
19,14,34,5956
24,55,34,5957
22,31,35,5958
37,31,35,5959
19,64,33,5960
37,29,28,5961
35,22,35,5962
27,53,31,5963
23,42,25,5964
27,45,32,5965
23,58,34,5966
28,75,30,5967
26,65,25,5968
38,39,25,5969
26,71,28,5970
26,30,34,5971
18,45,28,5972
26,41,25,5973
35,25,35,5974
36,21,30,5975
18,54,26,5976
36,31,32,5977
19,42,27,5978
29,66,27,5979
23,11,35,5980
30,48,34,5981
27,80,30,5982
24,61,26,5983
19,45,29,5984
21,40,32,5985
30,34,27,5986
27,48,30,5987
23,35,27,5988
18,51,30,5989
34,38,25,5990
26,49,35,5991
31,29,33,5992
19,70,27,5993
23,75,27,5994
25,44,34,5995
30,24,35,5996
30,22,30,5997
21,21,30,5998
31,15,26,5999
19,55,33,6000
18,11,26,6001
26,27,32,6002
27,48,25,6003
33,34,31,6004
34,22,34,6005
30,70,26,6006
30,72,30,6007
35,33,28,6008
36,50,33,6009
33,68,34,6010
20,21,34,6011
32,42,32,6012
32,55,30,6013
18,76,26,6014
38,75,31,6015
19,78,35,6016
24,11,30,6017
35,27,35,6018
29,72,29,6019
24,72,27,6020
19,51,26,6021
18,79,35,6022
27,53,29,6023
32,72,30,6024
30,38,33,6025
20,13,25,6026
35,57,29,6027
35,70,33,6028
22,36,33,6029
31,32,31,6030
20,36,25,6031
26,50,28,6032
28,45,31,6033
33,71,31,6034
37,17,31,6035
19,31,27,6036
26,38,32,6037
32,59,34,6038
38,13,32,6039
38,42,27,6040
22,24,25,6041
21,47,34,6042
26,15,26,6043
18,52,26,6044
33,57,32,6045
35,79,30,6046
32,30,35,6047
34,35,35,6048
21,23,27,6049
35,31,28,6050
32,79,32,6051
27,46,25,6052
37,37,31,6053
27,24,28,6054
25,42,35,6055
20,71,26,6056
31,12,27,6057
19,59,26,6058
21,77,31,6059
27,15,30,6060
35,59,35,6061
21,61,35,6062
37,10,28,6063
20,60,34,6064
29,61,26,6065
26,20,29,6066
33,58,25,6067
33,37,32,6068
31,42,29,6069
21,50,35,6070
27,67,29,6071
37,77,31,6072
24,42,28,6073
26,11,30,6074
26,42,26,6075
35,61,30,6076
36,56,25,6077
29,54,34,6078
23,64,29,6079
21,49,33,6080
23,41,30,6081
28,33,25,6082
28,50,31,6083
31,46,35,6084
28,54,31,6085
29,12,33,6086
37,14,32,6087
18,36,34,6088
35,23,32,6089
35,65,32,6090
24,78,35,6091
25,59,28,6092
24,57,25,6093
22,17,30,6094
21,19,27,6095
32,39,28,6096
23,20,27,6097
27,38,29,6098
33,50,33,6099
33,72,27,6100
28,70,28,6101
38,51,32,6102
34,40,35,6103
26,55,25,6104
24,28,35,6105
22,25,31,6106
20,19,31,6107
32,18,34,6108
22,51,28,6109
33,28,33,6110
35,36,30,6111
35,13,28,6112
29,20,32,6113
24,28,28,6114
24,20,30,6115
22,75,31,6116
24,69,33,6117
25,76,26,6118
24,13,26,6119
26,77,28,6120
29,53,34,6121
36,68,28,6122
20,75,29,6123
36,41,26,6124
23,70,32,6125
30,59,32,6126
32,10,33,6127
32,36,33,6128
18,80,27,6129
21,17,27,6130
25,66,33,6131
24,32,33,6132
36,47,34,6133
24,32,30,6134
31,21,33,6135
23,19,35,6136
19,44,27,6137
20,79,26,6138
19,25,32,6139
18,36,33,6140
24,54,34,6141
37,37,31,6142
32,54,34,6143
19,58,25,6144
19,66,30,6145
34,18,26,6146
20,21,26,6147
20,67,32,6148
34,57,34,6149
25,34,32,6150
35,77,25,6151
20,74,29,6152
20,79,28,6153
30,62,33,6154
32,63,30,6155
24,10,31,6156
31,57,27,6157
20,29,35,6158
38,68,34,6159
22,21,29,6160
18,54,32,6161
38,68,31,6162
32,61,34,6163
26,54,28,6164
32,32,26,6165
31,49,25,6166
19,10,31,6167
30,10,35,6168
28,53,26,6169
37,54,28,6170
33,10,35,6171
31,73,33,6172
20,78,34,6173
38,56,32,6174
31,56,34,6175
18,29,25,6176
25,66,32,6177
26,59,33,6178
26,62,28,6179
18,46,29,6180
24,50,26,6181
25,55,34,6182
19,50,26,6183
25,75,26,6184
34,56,25,6185
27,42,31,6186
34,50,28,6187
19,42,25,6188
26,61,28,6189
35,56,35,6190
29,42,34,6191
18,35,27,6192
22,30,30,6193
37,77,32,6194
35,21,35,6195
19,72,25,6196
37,37,34,6197
35,80,35,6198
19,38,35,6199
27,13,33,6200
28,27,31,6201
28,80,25,6202
20,52,30,6203
36,24,30,6204
34,24,25,6205
29,58,35,6206
35,42,31,6207
31,68,32,6208
28,16,32,6209
18,28,25,6210
26,56,35,6211
29,27,31,6212
38,71,33,6213
23,19,27,6214
19,46,28,6215
26,12,33,6216
19,16,33,6217
26,56,25,6218
38,36,33,6219
22,53,25,6220
22,62,29,6221
32,36,26,6222
25,62,28,6223
22,33,27,6224
34,55,25,6225
37,16,33,6226
35,29,28,6227
35,18,32,6228
33,70,27,6229
28,36,29,6230
19,58,27,6231
22,19,28,6232
36,77,33,6233
36,50,26,6234
37,43,26,6235
28,64,34,6236
19,52,33,6237
29,72,30,6238
27,55,25,6239
27,28,34,6240
32,39,33,6241
22,22,26,6242
34,33,30,6243
26,43,34,6244
35,73,26,6245
25,36,31,6246
27,56,26,6247
35,12,33,6248
22,24,25,6249
23,35,33,6250
38,73,34,6251
37,79,30,6252
19,76,33,6253
32,51,29,6254
26,70,33,6255
20,26,30,6256
26,20,35,6257
31,60,27,6258
32,45,26,6259
27,48,30,6260
31,31,35,6261
32,14,25,6262
27,44,28,6263
35,51,35,6264
37,60,25,6265
18,36,32,6266
31,68,35,6267
28,21,33,6268
20,29,26,6269
27,52,31,6270
20,51,27,6271
19,78,32,6272
30,29,34,6273
34,15,26,6274
30,57,25,6275
27,30,33,6276
37,47,31,6277
27,59,28,6278
30,44,25,6279
35,59,26,6280
26,30,26,6281
38,45,28,6282
27,49,31,6283
26,66,31,6284
28,75,27,6285
21,44,25,6286
29,52,31,6287
38,40,31,6288
35,60,32,6289
24,74,34,6290
33,16,25,6291
32,48,30,6292
28,74,35,6293
32,78,29,6294
28,47,25,6295
35,13,34,6296
22,75,26,6297
28,71,32,6298
26,28,31,6299
30,52,26,6300
30,59,31,6301
26,79,32,6302
21,20,34,6303
30,74,28,6304
29,24,26,6305
25,71,29,6306
20,33,35,6307
23,65,35,6308
28,59,27,6309
31,36,30,6310
24,40,27,6311
18,18,26,6312
33,74,27,6313
27,13,35,6314
38,61,32,6315
37,53,25,6316
20,56,35,6317
25,60,32,6318
31,39,30,6319
23,30,29,6320
38,73,27,6321
